ID,Username,Time,Geo,Language,Text,Hashtags,Public_metrics
319,3434204925,2022-04-28 09:00:39+00:00,,fr,"RT @UnivParisSaclay: 📰 [#NEWS]

@LabForSims - Centre de #simulation en #Sante de @MedecineUPSay @UnivParisSaclay - fête ses 10 ans ! 🎉
Une…","{'simulation', 'Sante'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
320,1335884895701307393,2022-04-28 09:00:39+00:00,,de,"RT @Corvus_corone2: Wer sagt Herrn #Steinmeier, dass die #Ukraine nicht zum #NATO-Bündnisgebiet gehört? https://t.co/twUlwvizNE","{'NATO-Bündnisgebiet', 'Steinmeier,', 'Ukraine'}","{'retweet_count': 49, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
321,3299732338,2022-04-28 09:00:38+00:00,,it,"RT @RiccardoDeias: #Travaglio e l'incostituzionalità di questa guerra per procura, più adunate, pizzini mafiosi e liste di armi... 2/2

#Uc…","{'Uc…', 'Travaglio'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
322,1380771265259085831,2022-04-28 09:00:38+00:00,,ja,"【 #石川ニュース 】
約1カ月半ぶり400人超…新型コロナ 石川で新規感染者434人 高齢者施設のクラスターで4人

#石川 #ニュース #石川のニュース #news 
 https://t.co/b8fT6vAnGt","{'石川のニュース', '石川', '石川ニュース', 'news', 'ニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
323,3123883238,2022-04-28 09:00:37+00:00,,en,AgustaWestland case: Names of high placed individuals &amp; bureaucrats surface during CBI probe All #Defence #news and #updates: https://t.co/MRkaJarm2n https://t.co/RfRPSBXhfC,"{'Defence', 'news', 'updates:'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
324,1518715384416854016,2022-04-28 09:00:37+00:00,,ko,"RT @fantagiomusic_: [#아스트로] 아스트로, 타이틀곡은 '캔디 슈가 팝'…자작곡 포함 높은 참여도
▶ https://t.co/qN0Tgr5SPH

#NEWS #ASTRO
#Drive_to_the_Starry_Road
#CandySug…","{'NEWS', 'ASTRO', 'Drive_to_the_Starry_Road', 'CandySug…'}","{'retweet_count': 2710, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
325,1493720868316499972,2022-04-28 09:00:37+00:00,,en,RT @Viruhiru: The latest The Migrant worker! https://t.co/KqlcD9UtTu Thanks to @ibrahimarat4 #news #qatar,"{'qatar', 'news'}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
326,3123883238,2022-04-28 09:00:37+00:00,,en,Return of Kherson region under Ukraine's control ruled out All #Defence #news and #updates: https://t.co/MRkaJarm2n https://t.co/WeJPXPe47D,"{'Defence', 'news', 'updates:'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
327,2762277918,2022-04-28 09:00:35+00:00,,ja,"Huaweiの悪夢、世界情勢の影響でロシアも同じ道を歩むか？
#Huawei #Russia #OwnReport #StandWithUkraine️ 
https://t.co/M2sSJZC4X6","{'OwnReport', 'Russia', 'StandWithUkraine️', 'Huawei'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
328,2167761349,2022-04-28 09:00:35+00:00,,ja,"#美的 インスタにて美的 special editionのお知らせ！
今回は◯◯◯◯◯でお届けします💜💛💚 （答えはインスタに！）
#NEWSな美意識 #NEWS

@bitekicomのInstagram写真をチェック https://t.co/p67e2cVbvy","{'NEWS', '美的', 'NEWSな美意識'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
329,804362104048230400,2022-04-28 09:00:34+00:00,,en,"RT @kk131066: https://t.co/WaFnfdrHbA

What helps understand what's going on cannot be ugly

#Hypocrisy is ugly, not the #Truth 

When trut…","{'Hypocrisy', 'Truth'}","{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
330,1498398890676174848,2022-04-28 09:00:33+00:00,,en,RT @lesiavasylenko: All you need to know about@#Russia and #Ukraine https://t.co/cBkc5FRViI,{'Ukraine'},"{'retweet_count': 2120, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
331,1420498158577242116,2022-04-28 09:00:33+00:00,,de,#News #Blaulicht POL-Pforzheim: (Enzkreis) Ispringen - Pferdeanhänger gestohlen: Zeugen gesucht - https://t.co/DSjdjAPRdw https://t.co/TBK2x0Cd9N,"{'Blaulicht', 'News'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
332,934982760,2022-04-28 09:00:33+00:00,,en,Tiny Nick's Gambling Picks: 1/18  https://t.co/Qp5XtrqYVr  Get Instant Access Now! ==&gt; *** https://t.co/3hpIZAnv87 *** #nba #Basketball #basketballcardscards #celtics #bucks #youtube #nets #warriors #lakers #russia #ukraine #war # #Kyiv,"{'', 'Basketball', 'nets', 'warriors', 'ukraine', 'basketballcardscards', 'war', 'youtube', 'celtics', 'Kyiv', 'bucks', 'lakers', 'russia', 'nba'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
333,1474649278182313989,2022-04-28 09:00:33+00:00,,en,"@BritishHistorym So cool to see the #British #Army #uniforms #History 🇬🇧 
https://t.co/jXzQhlvnd8","{'British', 'uniforms', 'Army', 'History'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
334,174996144,2022-04-28 09:00:33+00:00,,en,"Senior #NATO official due in #Azerbaijan on April 28

https://t.co/3jfXfZNbZa","{'NATO', 'Azerbaijan'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
335,113646161,2022-04-28 09:00:33+00:00,,en,"The term 'defence attaché' covers personnel from all branches of the #military. 🤔

But how does the job actually work? 

Read more on this story 👉 https://t.co/JHx2Jcw1z7 https://t.co/CpWcGVszU3",{'military.'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
336,1044462860691111937,2022-04-28 09:00:32+00:00,,en,"Australian Army CH-47 Chinook A15-302 at Avalon Airshow 03/03/19.
#avgeek #aviation #photography #chinook #army #youradf #avalon #airshow #australia https://t.co/qIRNIPftiX","{'youradf', 'army', 'photography', 'avalon', 'avgeek', 'airshow', 'australia', 'chinook', 'aviation'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
337,1320002332143341568,2022-04-28 09:00:31+00:00,,si,"RT @adaderanasin: විමසිලිමත් වන්න !

#srilanka #covid19 #adaderanasinhala #news #Political
වැඩි විස්තර - https://t.co/UiS94c2Mim https://t.…","{'adaderanasinhala', 'srilanka', 'news', 'covid19', 'Political'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
338,1154952166815281157,2022-04-28 09:00:31+00:00,,en,"#British Defense Ministry reports there are 20 #Russian #Ships in #BlackSea remaining, &amp; capable of #Ukraine land targets #Missile attacks.

#Russia cannot send new #Ships through #BosporusStraits; #Turkey not allowing entrance of more #Russian #WarShips. https://t.co/bMQwGQVw15","{'BlackSea', 'Russian', 'Missile', 'British', 'Turkey', 'BosporusStraits;', 'Russia', 'WarShips.', 'Ships', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
339,1005112202611785730,2022-04-28 09:00:31+00:00,,en,"1,000 Igbo Proverbs: https://t.co/YO0IKhlkSU #ukraine #russia #BlackTwitter #trump #ados #fba Giannis Jack Eichel Jokic Aaron Gordon #VenmoItForward #DubNation Curry Boogie Nuggets Daily Quordle 94 Draymond","{'trump', 'ukraine', 'DubNation', 'BlackTwitter', 'VenmoItForward', 'fba', 'ados', 'russia'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
340,1237064516535492609,2022-04-28 09:00:31+00:00,,en,"Developed for #UAS Groups 1-5, the ZPX-B Micro IFF comes in an ultra-light 70-gram package to equip aircraft as small as 6kg with compliant Mode 1,2,3/A,C,S, and 5 capability.

Learn more: https://t.co/YXgCsrdnJ4

#military #sponsored @uAvionix","{'military', 'UAS', 'sponsored'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
341,1482367245162483714,2022-04-28 09:00:31+00:00,,ja,EXILE ATSUSHI、阪神タイガース秋山投手も出演する新曲「Put it on the line」MV公開 （Billboard JAPAN） EXILE #ニュース #NEWS https://t.co/0OGmeTMTi6,"{'NEWS', 'ニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
342,3404512481,2022-04-28 09:00:30+00:00,,en,"Interesting. Though #SudanCoup generals are very close to #Russia they also need $$$. Sudan manufactures arms +has, due to sanctions + 🇷🇺 being #Africa's largest arms dealer, a LOT of expertise on 🇷🇺 armaments. Could Sudan be selling 🇺🇦 materiel and ammo for captured 🇷🇺 hardware? https://t.co/sMuIJGiOk1","{""Africa's"", 'Russia', 'SudanCoup'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
343,1104606633781473280,2022-04-28 09:00:30+00:00,,ta,"துறைமுக சேவைகளுக்கும் பாதிப்பு
#SriLanka #LocalNews #Trending #Thamilan #ThamilanNews #LatestNews #News #lka
https://t.co/IVsxKCsdnj","{'LatestNews', 'News', 'SriLanka', 'Trending', 'Thamilan', 'lka', 'LocalNews', 'ThamilanNews'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
344,511689481,2022-04-28 09:00:30+00:00,,en,"Wrung dry of compassion by the GDC and UDAs - UK’s dentists
https://t.co/L2hplaAR8R
#dentalsocialmedia   #dentistry   #news  #healthcare    #GDPUK https://t.co/kmYfUBPmXT","{'dentistry', 'dentalsocialmedia', 'news', 'GDPUK', 'healthcare'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
345,2206920997,2022-04-28 09:00:29+00:00,,en,"RT @NATOpress: SG @jensstoltenberg says it's their decision, but if they decide to apply, #Finland &amp; #Sweden will be welcomed w open arms t…","{'Sweden', 'Finland'}","{'retweet_count': 72, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
346,1565064181,2022-04-28 09:00:28+00:00,,en,"Exciting #news ahead!
We are taking part as #exhibitors to the 2022 edition of @TexprocessAmer with CCEA group. Hungry for more details? Then follow us on our social media channels! https://t.co/gmMhTFKl3B","{'news', 'exhibitors'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
347,758708504194641920,2022-04-28 09:00:28+00:00,,en,"@elonmusk Please buy #Russia (should come at a good deal right now), fire #Putin and stop the war in #Ucraine","{'Ucraine', 'Russia', 'Putin'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
348,1406352999484739587,2022-04-28 09:00:28+00:00,,en,RT @Koutsoukosdim: #NATO deploys #Patriot missile defence system to #Slovakia https://t.co/o6HbJS2Yh7,"{'Patriot', 'NATO', 'Slovakia'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
349,1505666269307146242,2022-04-28 09:00:28+00:00,,und,"🇷🇺🇺🇦
#RuAF Su-25 - #Donetsk https://t.co/g7rVUzLKQJ","{'Donetsk', 'RuAF'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
350,53097744,2022-04-28 09:00:27+00:00,,en,"We’ve heard from families of some of those deported by Russian forces, and civilians who’ve been returned who say they were tortured. @Imo_Anderson⁩ @dariasipigina ⁦@Anastasiia_Lev⁩ ⁦@sanjayganguly⁩ #Ukraine #Russia  https://t.co/I1fJ4OQ9XZ","{'Russia', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
351,135145900,2022-04-28 09:00:27+00:00,,fr,RT @numeramarss: Nouvel article : Qu’est-ce qu’une exocomète ? https://t.co/TBQfLUOban via @numerama #tech #news https://t.co/O0CsiFbtH8,"{'tech', 'news'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
352,2378324935,2022-04-28 09:00:26+00:00,,en,"RT @halyapuff: #Russia accused of abducting and threatening to kill children if their mothers don’t spy for them in #Rubizhne, #Luhansk obl…","{'Rubizhne,', 'Luhansk', 'Russia'}","{'retweet_count': 187, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
353,1518505764335362048,2022-04-28 09:00:26+00:00,,it,RT @ilsabino1994: Non ci si nasconda dietro un dito. Dietro la #UkraineWar c’è soprattutto una questione economica. Se mai prendesse il Don…,{'UkraineWar'},"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
354,4089731685,2022-04-28 09:00:25+00:00,,es,"RT @vaticannews_es: #Ucrania ""El Cristo resucitado tiene a su madre en brazos, representando a la humanidad. Representa el amor y el perdón…",{'Ucrania'},"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
355,1478762976610078726,2022-04-28 09:00:25+00:00,,fr,"CAC 40: de nombreux résultats en ligne de mire https://t.co/qZh1DWNQaU https://t.co/8M1umOUP3v April 28, 2022 at 08:30AM #bourse #sp500 #news #economie #cac40","{'cac40', 'bourse', 'sp500', 'news', 'economie'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
356,860044806101360640,2022-04-28 09:00:25+00:00,,en,"Gosloto 5/36 results: 1,27,25,2,12,1 #gosloto #russia #5x36 Analysis and Stats https://t.co/4h4uSMfLSt","{'5x36', 'gosloto', 'russia'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
357,319774932,2022-04-28 09:00:25+00:00,,en,"October 13, 1941 , #jewish woman sheltering her children while they’re being #shot by #NAZI #soldiers and falling dead to the #death pits. #HolocaustRemembranceDay #holocaust we will never forget. Historical collection of state security service #Prague https://t.co/2vO0Q1tC9T","{'shot', 'HolocaustRemembranceDay', 'jewish', 'death', 'soldiers', 'NAZI', 'holocaust', 'Prague'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
358,1287469711089901570,2022-04-28 09:00:25+00:00,,en,RT @nexta_tv: #British Foreign Secretary Liz Truss called on countries that have condemned #Russian invasion to double their support for #K…,"{'British', 'K…', 'Russian'}","{'retweet_count': 359, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
359,827113150772236288,2022-04-28 09:00:24+00:00,,bn,এখনও পর্যন্ত ৫৮০ টি ট্যাঙ্ক হারিয়েছে রাশিয়া! #Russia #Ukraine #RussiaUkraineCrisis #RussiaUkraineConflict #UkrainePresident #Zelensky #GlobalParliament #Putin #NATO #RussianArmy  https://t.co/W9HG8xDVlx,"{'Zelensky', 'RussiaUkraineCrisis', 'NATO', 'UkrainePresident', 'RussianArmy', 'Russia', 'GlobalParliament', 'RussiaUkraineConflict', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
360,1480581279695478787,2022-04-28 09:00:24+00:00,,en,"RT @bctallis: It's not enough for #Russia to lose its aggressive war. 
▶️#Ukraine must win. 
It's not enough to win a military victory 
🇺🇦n…",{'Russia'},"{'retweet_count': 414, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
361,1120225802,2022-04-28 09:00:23+00:00,,en,"RT @TsFa30428176: With #sanctions, z #US &amp; #EU are losing their balance in #Africa &amp; #Asia. While #China #India &amp; #Russia increase their pa…","{'Africa', 'China', 'India', 'Asia.', 'sanctions,', 'Russia', 'EU', 'US'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
362,1463828442613534724,2022-04-28 09:00:22+00:00,,it,"@DiegoFusaro Le armi le mandiamo in nome della Libertà: cosa ai servi di Putin come te, è sconosciuta
Soldati invece non ne hanno mandati. Quindi piantala di raccontare cazzate
Servo

#Ucraina #NATO  #PutinWarCrimes #RussianArmy #RussianWarCrimes #Mariupol #Odessa #Moskva #Azov #SlavaUkraini","{'Mariupol', 'Odessa', 'Ucraina', 'NATO', 'Azov', 'RussianWarCrimes', 'RussianArmy', 'PutinWarCrimes', 'Moskva', 'SlavaUkraini'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
363,1492029516050403330,2022-04-28 09:00:22+00:00,,en,"Ukrainian serviceman on the front-line fighting Russian invaders : On the tank , Gunfight on front-line and capturing of Russian tanks.
#Ukraine #UkraineRussiaWar #UkraineWar #war #UkraineUnderAttack #Russia #Ukrainian  #Russian #Donbas #Mariupol @Ukraine 
https://t.co/1UmVBzdoDR","{'Mariupol', 'Russian', 'war', 'UkraineUnderAttack', 'Donbas', 'Ukrainian', 'Russia', 'UkraineRussiaWar', 'UkraineWar', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
364,119740174,2022-04-28 09:00:21+00:00,,fi,RT @kohonenolli: Omankin puolueeni @vasemmisto'n kannattajista löytyy enemmän (41-28) #NATO'n jäsenyyden kannattajia kuin vastustajia. Suhd…,"{""NATO'n""}","{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
365,1223059969706053632,2022-04-28 09:00:21+00:00,,en,RT @KyivPost: The local government in #Russia’s third-largest Siberian city of Krasnoyarsk passed a resolution on April 27 to expropriate g…,{'Russia’s'},"{'retweet_count': 25, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
366,962287523178442752,2022-04-28 09:00:20+00:00,,ru,"Cardzen UA
https://t.co/DB0WsWo17q
#UA #Ukraine
#кредитсслоан #кредитнакартуcredit10 #быстрозаймособистийкабінет #якоформитикредитонлайн #грошівзаймонлайн
Cardzen UA – При помощи нашего сервиса, каждый желающий может получить кредит пря https://t.co/8yD75QD0SP","{'якоформитикредитонлайн', 'кредитсслоан', 'быстрозаймособистийкабінет', 'грошівзаймонлайн', 'кредитнакартуcredit10', 'UA', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
367,4299087202,2022-04-28 09:00:20+00:00,,pl,"RT @Skalinskalin: Rozmieszczenie obywateli Ukrainy zarejestrowanych w systemie #PESEL według powiatów (stan na 
20.04.2022 r.)
Dane Komitet…",{'PESEL'},"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
368,2835035969,2022-04-28 09:00:19+00:00,,en,"“There are no alternative gas sources, no alternative delivery roots which would make it possible for us to get rid of Russian oil and Russian gas in the upcoming couple years,” FM Szijjártó said in an interview with CNN. #Hungary #Russia #gas #CNN 

https://t.co/mcQ1iDv64e","{'Hungary', 'Russia', 'gas', 'CNN'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
369,1384503073742020619,2022-04-28 09:00:19+00:00,,en,"They talk about us !

Glad to be present in Merkur =&gt; https://t.co/CFIuc9cIxz p.80

#realestate #Luxembourg #BlocHome #investment #press #news","{'investment', 'realestate', 'press', 'BlocHome', 'news', 'Luxembourg'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
370,1091004332038750209,2022-04-28 09:00:19+00:00,,ja,"#アニモア #news #YouTube #ライブ #Live
#イベント

https://t.co/4B3JemacMu
#ミームトーキョー 4月28日（木）22:00より最新シングル「アニモア」表題曲のライブ映像をオフィシャルYouTubeチャンネルにてプレミア公開する。

ミームトーキョー∶https://t.co/FeCa3e1I8o

#tomo2022
#Yahooニュース","{'Yahooニュース', 'Live', 'YouTube', 'ミームトーキョー', 'ライブ', 'tomo2022', 'イベント', 'news', 'アニモア'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
371,986714714,2022-04-28 09:00:19+00:00,,it,"RT @Linkiesta: Se la #Russia non viene fermata metterà in discussione l’intero ordine mondiale

La guerra di #Putin è un assist a tutte le…","{'Russia', 'Putin'}","{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
372,1336409510127284225,2022-04-28 09:00:18+00:00,,tr,bu gözler ıskalamaz.. #shorts #türkordusu #komando #specialforces #özelk... https://t.co/cpXYp60cpD @YouTube aracılığıyla,"{'specialforces', 'shorts', 'komando', 'özelk...', 'türkordusu'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
373,1339792456229953538,2022-04-28 09:00:16+00:00,,en,"RT @clashreport: The flagship of #Russia's Black Sea Fleet ""Moskva"" was shot down by #Ukraine with a #Neptune missile. The cruiser, whose a…","{""Russia's"", 'Neptune', 'Ukraine'}","{'retweet_count': 155, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
374,847111996415737856,2022-04-28 09:00:16+00:00,,hi,"विरासत में लगाए गए उत्तराखंड हथकरघा एवं हस्तशिल्प विकास परिषद के स्टॉल पर उमड़ी लोगों की भीड़
https://t.co/j6ZEmaDKI2
#विरासत 
#samvaad #samvaad365 #samvaad365newsportal #uttrakhandnews #news #viral #trending https://t.co/Qzoti0V1UZ","{'विरासत', 'samvaad', 'samvaad365newsportal', 'uttrakhandnews', 'samvaad365', 'news', 'viral', 'trending'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
375,1364639441604800513,2022-04-28 09:00:15+00:00,,en,"11:58 am in #Kyiv 

My working day now looks like this) 
Adore this Victory Girl. https://t.co/y05QXE3zbx",{'Kyiv'},"{'retweet_count': 3, 'reply_count': 7, 'like_count': 48, 'quote_count': 0}"
376,22574690,2022-04-28 09:00:15+00:00,,en,RT @RoRotor75: Very clear and impressive visualization of russian #oil &amp; #gas exports during its attack on 🇺🇦! Europe definitely is biggest…,"{'oil', 'gas'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
377,629725842,2022-04-28 09:00:15+00:00,,en,"If you are one of those Americans who haven't received stimulus checks, it's not too late to hope for payments as there may be bigger paydays to come when you file for a tax refund. #News https://t.co/2AlVeRvLFg",{'News'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
378,1067345437403701248,2022-04-28 09:00:15+00:00,,ja,"RT @sensajp: 【#NEWS】 
ArrowArrow、L.A.のボーカリストを迎えたNu Disco「Our Moon」デジタルリリース！(コメントあり)

🔗https://t.co/J5wnr54k93

#ArrowArrow #SENSA @arrowarr…","{'SENSA', 'ArrowArrow'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
379,918706135590305793,2022-04-28 09:00:14+00:00,,in,RT @TheWheelYard: 2022 Kawasaki Ninja 300 launched at Rs. 3.37 lakh #news https://t.co/EsOP7EwcsR,{'news'},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
380,1519556423197278208,2022-04-28 09:00:14+00:00,,it,@AmbCina su twitter non e’ piu’ possibile vedere le informazioni della #russia attraverso un organo ufficiale come l avere notizie. Questa e’ una grave violazione da parte dei governi europei da presentare alle #UN,"{'UN', 'russia'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
381,844589644671057921,2022-04-28 09:00:13+00:00,,in,RT @TheWheelYard: 2022 Kawasaki Ninja 300 launched at Rs. 3.37 lakh #news https://t.co/EsOP7EwcsR,{'news'},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
382,248715544,2022-04-28 09:00:13+00:00,,el,"Οι γόβες στις οποίες επενδύει δίνουν κάθε φορά μια stylish νότα σε κάθε της look.
#News #OKmaggr #ΤατιαναΣτεφανιδου https://t.co/SJ3NjF91M8","{'ΤατιαναΣτεφανιδου', 'OKmaggr', 'News'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
383,1320002332143341568,2022-04-28 09:00:13+00:00,,en,"RT @NewsfirstSL: CSE ends on positive note after days of index drops

Details: https://t.co/WbmwUJKx1o

#lka #SriLanka #SLnews #news #News1…","{'News1…', 'SriLanka', 'lka', 'news', 'SLnews'}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
384,1023849081280634880,2022-04-28 09:00:13+00:00,,fr,Nouvel article : Qu’est-ce qu’une exocomète ? https://t.co/TBQfLUOban via @numerama #tech #news https://t.co/O0CsiFbtH8,"{'tech', 'news'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
385,1516203564854648841,2022-04-28 09:00:12+00:00,,it,RT @TgLa7: Le struggenti immagini del funerale della famiglia distrutta dopo il lancio di missili a #Odessa. Il giovane papà dice addio all…,{'Odessa.'},"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
386,844487164209446912,2022-04-28 09:00:12+00:00,,in,RT @TheWheelYard: 2022 Kawasaki Ninja 300 launched at Rs. 3.37 lakh #news https://t.co/EsOP7EwcsR,{'news'},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
387,1427030586741465096,2022-04-28 09:00:12+00:00,,en,"RT @CyclistAnons: #Russia🇷🇺- At an address in Saint Petersburg, President Putin warns of a ""lightning response"" in retaliation to any outsi…",{'Russia🇷🇺-'},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
388,844111163633815552,2022-04-28 09:00:12+00:00,,in,RT @TheWheelYard: 2022 Kawasaki Ninja 300 launched at Rs. 3.37 lakh #news https://t.co/EsOP7EwcsR,{'news'},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
389,844499570801414146,2022-04-28 09:00:11+00:00,,in,RT @TheWheelYard: 2022 Kawasaki Ninja 300 launched at Rs. 3.37 lakh #news https://t.co/EsOP7EwcsR,{'news'},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
390,183904448,2022-04-28 09:00:11+00:00,,si,"විමසිලිමත් වන්න !

#srilanka #covid19 #adaderanasinhala #news #Political
වැඩි විස්තර - https://t.co/UiS94c2Mim https://t.co/76KA38zgtJ","{'adaderanasinhala', 'srilanka', 'news', 'covid19', 'Political'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
391,844109481281650688,2022-04-28 09:00:11+00:00,,in,RT @TheWheelYard: 2022 Kawasaki Ninja 300 launched at Rs. 3.37 lakh #news https://t.co/EsOP7EwcsR,{'news'},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
392,236770150,2022-04-28 09:00:11+00:00,,en,Houston Mayor Turner announces TCEQ approval of largest urban solar farm in country https://t.co/DLD7iMaIIU #Business https://t.co/eQQT8822Zi #news 677,"{'Business', 'news'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
393,1312246113244794881,2022-04-28 09:00:11+00:00,,en,GERMAN STATE OF SAXONY APRIL CPI 1.0% M/M (VS 2.4% M/M IN MARCH) - STATE STATISTICS OFFICE #News #Forex #CPI,"{'CPI', 'Forex', 'News'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
394,236770150,2022-04-28 09:00:10+00:00,,en,New investments to create nearly 700 jobs across Michigan https://t.co/BNFIiPLiOQ #Business https://t.co/eQQT8822Zi #news 864,"{'Business', 'news'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
395,236770150,2022-04-28 09:00:10+00:00,,en,U.S. Bureau of Engraving and Printing moves forward with new production facility in Maryland https://t.co/g0CzQr2O06 #Business https://t.co/eQQT8822Zi #news 41,"{'Business', 'news'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
