ID,Username,Time,Geo,Language,Text,Hashtags,Public_metrics
181,3835582274,2022-04-28 09:17:21+00:00,,en,Elon gimme free Tesla! Putin winning at life! WHAT A LOOOSER! #Russia,{'Russia'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
182,108672752,2022-04-28 09:17:21+00:00,,it,"@talismanogiada Sa contare?

I russi hanno fatto più morti in 60 giorni che 8 anni di conflitto nel #Donbass.

Queste palle filorusse oramai non reggono.

Inutile che bombardiate di propaganda #terzaguerramondiale","{'Donbass.', 'terzaguerramondiale'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
183,496138826,2022-04-28 09:17:21+00:00,,en,"@AskAnshul @KTRTRS @mkstalin 
@vijayanpinarayi @siddaramaiah

 #fact 

#Uttarpradesh will become 5th most populous country in the world if it's not a part of #India 

#UttarPradesh in terms of population is is bigger than #Russia*

And @AskAnshul what an achievement to share 🤦‍♂️","{'UttarPradesh', 'India', 'Uttarpradesh', 'Russia*', 'fact'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
184,1191444185640910848,2022-04-28 09:17:20+00:00,,ko,"RT @fantagiomusic_: [#아스트로] 아스트로, 타이틀곡은 '캔디 슈가 팝'…자작곡 포함 높은 참여도
▶ https://t.co/qN0Tgr5SPH

#NEWS #ASTRO
#Drive_to_the_Starry_Road
#CandySug…","{'NEWS', 'ASTRO', 'Drive_to_the_Starry_Road', 'CandySug…'}","{'retweet_count': 2740, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
185,1253688657925378050,2022-04-28 09:17:20+00:00,,en,"Meanwhile in #Ukraine 
#Russian speaking citizens get beating by the #Ukrainian nazi vigilantes 
#Russia 
https://t.co/y0JIup6pMx","{'Russia', 'Russian', 'Ukrainian', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
186,816909670631804928,2022-04-28 09:17:20+00:00,,en,"#TheGuardian - Fear of energy price crisis as Russia cuts gas supply

#Russia #Europe #EU #UKpapers @guardian
#frontpagestoday #UK 🗞 https://t.co/Z9AM2lHE1m","{'UK', 'TheGuardian', 'UKpapers', 'Russia', 'EU', 'frontpagestoday', 'Europe'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
187,23292410,2022-04-28 09:17:20+00:00,,en,RT @igorsushko: #RUSSIA: Extremely important for the people in the West to understand. We in the West regurgitate Kremlin propaganda withou…,{'RUSSIA:'},"{'retweet_count': 76, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
188,306259657,2022-04-28 09:17:19+00:00,,en,Biden urged to confiscate Russian assets to help Ukraine https://t.co/AQrdsEBnJp #Ukraine #Russia #News,"{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
189,369384556,2022-04-28 09:17:18+00:00,,en,RT @jakluge: Impressive tool that shows why an EU #oil embargo on #Russia would be very effective: It is virtually impossible to redirect a…,"{'oil', 'Russia'}","{'retweet_count': 81, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
190,1445056647542542351,2022-04-28 09:17:18+00:00,,en,"Get  best photoshop editing service now
click the link below.
https://t.co/W4igkjU0QG

#MCIRMA #LIVVIL #EdBallsDay 
#VenmoItForward #Cheese_in_the_Trap #Survivor #Wordle313 #MakeTheirDay  #AEWDynamite #YomHashoah #DeFi #Russia #Ukraine #China  .. https://t.co/WWHmE00ywh","{'China', 'DeFi', 'Wordle313', 'Cheese_in_the_Trap', 'Survivor', 'MakeTheirDay', 'AEWDynamite', 'EdBallsDay', 'MCIRMA', 'VenmoItForward', 'YomHashoah', 'Russia', 'LIVVIL', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
191,1012874467,2022-04-28 09:17:18+00:00,,es,"RT @Atenea244: Señora ucraniana que votó a #Zelenski, explica su decepción:

""Es un cabrón, los #Azov destruyeron la mitad del barrio, fuer…","{'Azov', 'Zelenski,'}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
192,306259657,2022-04-28 09:17:17+00:00,,en,The Global Economy Shock of the Ukraine War https://t.co/AD2ASaEG9e #Ukraine #Russia #News,"{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
193,1499178481200119809,2022-04-28 09:17:17+00:00,,en,"RT @CanadianUkrain1: #Mariupol. #Azov and the Marines are still in the fight.

Huah!

Glory to #Ukraine https://t.co/bkaQkH8QK9","{'Ukraine', 'Azov', 'Mariupol.'}","{'retweet_count': 1058, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
194,3343777709,2022-04-28 09:17:16+00:00,,und,RT @Con_Affetto5: #deblockMariupol #Berdyansk #SaveMariupol #Chernigiv #Kherson #Melitopol #Kharkiv  #GenocideOfUkrainians #AZOV #ArmUkrain…,"{'deblockMariupol', 'Kherson', 'Chernigiv', 'AZOV', 'Berdyansk', 'Melitopol', 'SaveMariupol', 'GenocideOfUkrainians', 'ArmUkrain…', 'Kharkiv'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
195,2707519881,2022-04-28 09:17:15+00:00,,en,"RT @OnlineMagazin: 🔥🔥🔥 Russia: It is very strange, but in #Moscow a medical building under construction is on fire. The fires in #Russia ar…","{'Russia', 'Moscow'}","{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
196,306259657,2022-04-28 09:17:15+00:00,,en,Putin to 'lay the groundwork for an announcement to cover his failure' and admit Ukraine is a war https://t.co/bYJRkbW2Uz #Ukraine #Russia #News,"{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
197,1259425290,2022-04-28 09:17:15+00:00,,ja,"RT @TOWER_Hikarigao: 💜慶ちゃんお誕生日企画💜

もうすぐ..その日がやってきますね🥳

まだまだ #小山慶一郎 くんのお誕生日メッセージ
大大大募集中です❗️❗️❗️

タワヒカNEWSコーナーにございます💨
#NEWS
#タワヒカNEWS全力応援店舗 h…","{'小山慶一郎', 'タワヒカNEWS全力応援店舗', 'NEWS'}","{'retweet_count': 38, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
198,306259657,2022-04-28 09:17:14+00:00,,en,"The Backstory of NATO, Ukraine and Putin's Fears https://t.co/egnt3Dk3Up #Ukraine #Russia #News","{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
199,1456228393234493446,2022-04-28 09:17:14+00:00,,en,It is #capable of carrying out #air superiority tasks including #quickresponse #alerts over the #FalklandIslands and air policing responsibilities with #NATO allies in the #baltic and the #blackSea regions.,"{'FalklandIslands', 'alerts', 'capable', 'NATO', 'air', 'blackSea', 'quickresponse', 'baltic'}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
200,1519011811814739971,2022-04-28 09:17:13+00:00,,und,RT @KluddNiklas: #svpol #nato #mato https://t.co/3dxrfPwkqi,"{'mato', 'svpol', 'nato'}","{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
201,302536504,2022-04-28 09:17:13+00:00,,es,"RT @TanitoFesta: #Ahora #putin #russia #ucrania
❗️⚡️#Ukraine En una acción heroica, un piloto del ejército ucraniano rescató un avión de un…","{'Ahora', 'putin', 'ucrania', 'russia'}","{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
202,354814618,2022-04-28 09:17:12+00:00,,en,RT @KyivPost: UN Secretary-General #AntonioGuterres on Thursday described war as “evil” and absurd during a visit to Borodianka outside #Ky…,"{'Ky…', 'AntonioGuterres'}","{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
203,1456228393234493446,2022-04-28 09:17:12+00:00,,en,"A #USA based #spy is being #investigated after he was #suspected of uploading #topsecret #UnitedKingdom #military #information to a #Public #Domain #Website so he could work from home,reported UK based newspaper - The Sun
 https://t.co/vNcQtpc6Ci via @THEEURASIATIMES","{'UnitedKingdom', 'suspected', 'military', 'Public', 'USA', 'Website', 'Domain', 'investigated', 'information', 'spy', 'topsecret'}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
204,306259657,2022-04-28 09:17:12+00:00,,en,War in Ukraine absurd and evil https://t.co/Rp5gvUxWV0 #Ukraine #Russia #News,"{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
205,1299280319447588864,2022-04-28 09:17:12+00:00,,gu,"એલોન મસ્ક ટ્વિટર ડીલ રદ કરી શકે છે, 7600 કરોડનો દંડ થઈ શકે છે: અહેવાલ

https://t.co/fusY8ZhVb8

@elonmusk @Twitter @verified 

#GujaratMail #newsmail #news #BreakingNews #BREAKING #elonmusk #newspaper #TWITTER #elonmusknews #ElonMuskTwi","{'elonmusk', 'newspaper', 'GujaratMail', 'elonmusknews', 'BreakingNews', 'newsmail', 'TWITTER', 'ElonMuskTwi', 'news', 'BREAKING'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
206,737431248432402432,2022-04-28 09:17:11+00:00,,en,"• UK’s Foreign Secretary on Wednesday warned #China that failure to play by global rules would cut short its rise as a superpower and said the West should ensure #Taiwan can defend itself.
• Renewing her call to boost #Nato, @trussliz said

via @scmpnews https://t.co/j8cfZU7LVB https://t.co/MrC6IUykk8","{'China', 'Taiwan', 'Nato,'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
207,2328709083,2022-04-28 09:17:10+00:00,,en,"RT @Berlimedia0: In the past 2 months, #Russia's fossil-fuel exports to the European Union have totalled 44 BILLION euros. That's 71 percen…","{""Russia's""}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
208,1061613703588691968,2022-04-28 09:17:10+00:00,,tr,"RT @mc2haber: #McKinsey Küresel Enerji Perspektifi 2022 Raporunu Yayımladı
 
👉  https://t.co/uToe83CNI8
#world #energy #news #renewableener…","{'world', 'renewableener…', 'energy', 'McKinsey', 'news'}","{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
209,306259657,2022-04-28 09:17:10+00:00,,en,Germany's Scholz says Putin clinging to idea of 'forced peace' in Ukraine https://t.co/i1xCpgeE0p #Ukraine #Russia #News,"{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
210,1225545137838809088,2022-04-28 09:17:10+00:00,,en,"RT @Blue_Sauron: 3 Russian MBTs destroyed by Ukrainian forces somewhere in the direction of Staromaiors'ke, Donetsk Oblast.
#Russia #Ukrain…","{'Russia', 'Ukrain…'}","{'retweet_count': 86, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
211,1507918472558301186,2022-04-28 09:17:10+00:00,,en,"RT @islamicworldupd: #LPR troops entered the city of Rubizhnoye
#Russian troops storm the city of Gulyaipolea and shelling all the front li…","{'LPR', 'Russian'}","{'retweet_count': 37, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
212,100779526,2022-04-28 09:17:09+00:00,,en,"→ https://t.co/rrpAYQK3uf War in Ukraine absurd and evil, says UN chief https://t.co/sJma2kyp4W ~ #UK #World #News","{'World', 'UK', 'News'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
213,1379367732383154177,2022-04-28 09:17:09+00:00,,en,"Thousands of new virus transmissions from bats projected due to climate change, scientists forecast | Climate News - The Madras Tribune 
#MadrasTribune #News #BreakingNews
https://t.co/x49VyFrPHu https://t.co/OCGiDX3B5Z","{'BreakingNews', 'MadrasTribune', 'News'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
214,306259657,2022-04-28 09:17:09+00:00,,en,German Parliament Bolsters Support for Heavy Weapons to Ukraine https://t.co/gib9b5NW0y #Ukraine #Russia #News,"{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
215,1337754019163496450,2022-04-28 09:17:08+00:00,,en,"#MusicNews #News #Kpop BTS’ Suga on working with Psy on ‘That That’: “I thought I was only writing the song”: “I seriously didn’t expect to be dancing with Psy” 

The post BTS’ Suga on working with Psy on ‘That That’: “I thought I was only writing the… https://t.co/hVTnbyQXcl","{'Kpop', 'News', 'MusicNews'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
216,1153973486332735488,2022-04-28 09:17:08+00:00,,en,"The Vehicle Dynamics Conference will discuss, and deliberate on the current scenario and the future prospects.
Get Full Info on AUTOMARTZ.
.
.
#vehicle #event #chennai #oss #ossapp #automartz #viral #new #trending #explore #news #update #india https://t.co/pfBeVXzLaT","{'india', 'ossapp', 'oss', 'explore', 'automartz', 'update', 'vehicle', 'news', 'new', 'chennai', 'viral', 'trending', 'event'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
217,306259657,2022-04-28 09:17:07+00:00,,en,"‘Ukraine needs to prevail,’ says Bill Clinton as he claims blaming US for war ‘the biggest load of bull’ https://t.co/Mm3jNmUS48 #Ukraine #Russia #News","{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
218,18717297,2022-04-28 09:17:07+00:00,,en,"My guess on the 9th of May parade in regard zo #Ukraine️ #ukrainewar:

Russia will have a ""Sportpalast"" Moment, will change the ""Special Operation"" to a war, and start full mobilization, further escalating the war.

There will be no peace until Putin is dead. https://t.co/KDcMNIkUXI","{'ukrainewar:', 'Ukraine️'}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
219,1197158807140483072,2022-04-28 09:17:07+00:00,,it,"RT @liliaragnar: Quel verbale #NATO  del 1991 che imbarazza #Biden
gli infami propagandisti italiani dimenticano  che i tedeschi hanno trov…","{'Biden', 'NATO'}","{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
220,147999960,2022-04-28 09:17:06+00:00,,en,"RT @davidalapatt: Zelenskiy visited children who lost their parents during the fighting in Mariupol
#Ukraine #Russia #Russians #RussianWarC…","{'Russians', 'RussianWarC…', 'Russia', 'Ukraine'}","{'retweet_count': 121, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
221,1475433137748393989,2022-04-28 09:17:06+00:00,,en,Col Nelson Aheebwa speaks about social media users https://t.co/t6wjxdl9Di via @NewsInvasion24 #news  #breakingnews  #socialmedia  #youth  #uganda #NewsInvasion24 @UPDFspokespersn @updf_ @ntvuganda @NAheebwa,"{'breakingnews', 'uganda', 'socialmedia', 'news', 'NewsInvasion24', 'youth'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
222,85920748,2022-04-28 09:17:06+00:00,,en,Deputies: Man high on meth bites Hillsborough County deputy in Tampa https://t.co/E6NXq9LP3d #10news #news #wtsp https://t.co/zcbUkyoKdf,"{'10news', 'wtsp', 'news'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
223,1473905660907687938,2022-04-28 09:17:06+00:00,,en,"Held in a Russian prison since 2019, Trevor Reed is safely on his way back to the US. 

#TrevorReed #USMarine #Marine #Russia #USA #Biden #Putin #prisoners https://t.co/eurvtYynZr","{'TrevorReed', 'prisoners', 'Biden', 'USMarine', 'USA', 'Russia', 'Marine', 'Putin'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
224,306259657,2022-04-28 09:17:06+00:00,,en,"Putin like a ‘cancerous growth’ and Ukraine needs help to drive Russians out, UK says https://t.co/xQX39xyARI #Ukraine #Russia #News","{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
225,34492262,2022-04-28 09:17:05+00:00,,en,".
[ 8 ]
.

Public figures and entrepreneurs

— are asked to write that Western sanctions do not work
no one will disconnect Russia from SWIFT
since Western partners themselves need to pay for gas.

.
#Politics, #News, #World, #Russia, #Putin, #Ukraine","{'News,', 'Russia,', 'World,', 'Politics,', 'Putin,', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
226,304796642,2022-04-28 09:17:05+00:00,,en,"US offers $10 million for information leading to arrest of 6 Russian #Hackers
#TechNationNews #CyberEspionage #Cyberattacks #NotPelya #Ransomware #Russia #Ukraine
https://t.co/5Q9uhPbWp7 https://t.co/UWNQ3bi4cz","{'Cyberattacks', 'Ransomware', 'TechNationNews', 'Hackers', 'Russia', 'CyberEspionage', 'NotPelya', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
227,1398134236972863490,2022-04-28 09:17:04+00:00,,zh,"新冠疫情全球大流行：欧盟或已有3亿人曾染疫【点击👇🏼图片阅读更多 📰】

#ATVNewsSEA #亚视新闻东南亚 #News #breakingnews #media #新冠肺炎 #总人口 #感染 #疫情 #欧盟 
https://t.co/YSA02E85HT","{'欧盟', '总人口', 'News', '感染', '新冠肺炎', '亚视新闻东南亚', 'ATVNewsSEA', '疫情', 'media', 'breakingnews'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
228,87832988,2022-04-28 09:17:04+00:00,,en,"RT @davidalapatt: Zelenskiy visited children who lost their parents during the fighting in Mariupol
#Ukraine #Russia #Russians #RussianWarC…","{'Russians', 'RussianWarC…', 'Russia', 'Ukraine'}","{'retweet_count': 121, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
229,306259657,2022-04-28 09:17:04+00:00,,en,The Russia-Ukraine war has improved Americans’ perception of China https://t.co/mihsjjnJ7L #Ukraine #Russia #News,"{'Russia', 'News', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
230,1467806874326110209,2022-04-28 09:17:04+00:00,,en,"Putin may dig in like a “cancerous growth” in Ukraine, UK Defense Secretary says #bitcoin #news #today #Putin #dig #cancerous #growth #Ukraine #Defense #Secretary https://t.co/Z9yUabHpgo","{'bitcoin', 'growth', 'dig', 'Secretary', 'cancerous', 'news', 'today', 'Defense', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
231,1343500261982089216,2022-04-28 09:17:03+00:00,,en,"RT @AlexKokcharov: In #Moldova, president Sandu reportedly said that her country would implement some #EU #sanctions relating to #Russia, a…","{'Moldova,', 'sanctions', 'EU', 'Russia,'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
232,1241080018463227906,2022-04-28 09:17:03+00:00,,en,RT @lesiavasylenko: All you need to know about@#Russia and #Ukraine https://t.co/cBkc5FRViI,{'Ukraine'},"{'retweet_count': 2152, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
233,1444969561,2022-04-28 09:17:03+00:00,,ko,"RT @fantagiomusic_: [#위키미키] 위키미키 최유정, 문세윤(부끄뚱) 新 만점 파트너..상큼 에너지 뿜뿜

▶ https://t.co/mFOZLM0iX8

#NEWS #WekiMeki #최유정 #CHOIYOOJUNG #쑥맥 https:…","{'NEWS', '쑥맥', 'WekiMeki', 'CHOIYOOJUNG', '최유정'}","{'retweet_count': 293, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
234,339872087,2022-04-28 09:17:03+00:00,,en,"RT @ilariallegro: #Ukraine/#Russia🧵: War Continues, #Africa #FoodCrisis Looms @hrw report analyses situation in++countries including #Camer…","{'Ukraine/#Russia🧵:', 'FoodCrisis', 'Camer…', 'Africa'}","{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
235,278743750,2022-04-28 09:17:03+00:00,,it,"RT @ChiodiDonatella: #UKRAINEWAR:
""SIAMO ALLA VIGILIA DI UN #DISASTRO E PURTROPPO A COMANDARE OVUNQUE SONO GLI #IMBECILLI""

""L'opzione #mil…","{'UKRAINEWAR:', 'IMBECILLI""', 'DISASTRO', 'mil…'}","{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
236,1108388301646544898,2022-04-28 09:17:03+00:00,,en,RUSSIA’S FOREIGN MINISTRY SPOKESPERSON SAYS WEST SHOULD TAKE SERIOUSLY STATEMENT OF RUSSIAN DEFENCE MINISTRY THAT STRIKES ON RUSSIAN TERRITORY WILL LEAD TO A RESPONSE FROM OUR COUNTRY https://t.co/Csr9oQ9eYN https://t.co/6ysw5qUk5u #NEWS,{'NEWS'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
237,998151526509088768,2022-04-28 09:17:02+00:00,,en,"#News #Aave #FUD #Twitter After a recent message by Aave’s founder that went viral on Twitter, Stani Kulechov has been banned from the platform as his tweet appeared to spread fear, uncertainty, and doubt (FUD). The move was said to be done to reduce… https://t.co/tjZqqJtmFO","{'Aave', 'FUD', 'Twitter', 'News'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
238,1516514276869033991,2022-04-28 09:17:02+00:00,,es,"Cómo es la ""cocina"" de Paulina Cocina: Carolina Puga, tiene 45 años y es socióloga. Su plataforma de cocina es la más vista del país. | #VivaCordoba #noticias #news #tendencias #hoy https://t.co/DZNtTkpZy8","{'tendencias', 'hoy', 'VivaCordoba', 'noticias', 'news'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
239,579438917,2022-04-28 09:17:01+00:00,,in,kendaraan tempur Bushmaster dari Australia sudah di pakai di ukraina  #RussiaUkraineWar #NATO https://t.co/mPJCc4waeQ,"{'NATO', 'RussiaUkraineWar'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
240,81275526,2022-04-28 09:17:01+00:00,,und,"1/Apr22 #Israel #Jerusalem #WestBank #Gaza #Hamas #Palestinian #Nakba #WarCrimes #Lebanon #Hezbollah #Jordan #CrimesAgainstHumanity #SocialJustice #CrimesAgainstSociety #Putin #Russia https://t.co/TAGtMFVtCR  https://t.co/Rk2zdnXp9g
https://t.co/lCE4w946a2","{'Gaza', 'SocialJustice', 'Lebanon', 'Jordan', 'Hamas', 'Palestinian', 'CrimesAgainstSociety', 'Jerusalem', 'Hezbollah', 'Russia', 'WestBank', 'WarCrimes', 'Nakba', 'CrimesAgainstHumanity', 'Israel', 'Putin'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
241,1463855956840886279,2022-04-28 09:17:00+00:00,,ko,"RT @OfficialEent: [#NEWS]

'늑대인간'으로 돌아온 엘라스트…미니 3집 '로어' 발표 (엘라스트)
⠀
📰https://t.co/rBhiQWYUZ3

#ELAST #엘라스트
#ROAR #로어
#Creature #크리처    
#Ee…","{'엘라스트', 'Ee…', 'ELAST', '크리처', '로어', 'Creature', 'ROAR'}","{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
242,1442945138335096832,2022-04-28 09:17:00+00:00,,en,Daily__crypto: Singapore Financial Regulator Says Crypto Rules Must Be Strict but Clear https://t.co/pE6qDHt0S9 #crypto #btc #news #bitcoin #binance #bnb #shiba #eth  #near #egld #egold #elrond #dot #ukraine #russia #usa #blockchain #solana #meta #nft #nftcommunity,"{'btc', 'usa', 'egold', 'blockchain', 'elrond', 'crypto', 'ukraine', 'egld', 'meta', 'shiba', 'eth', 'nftcommunity', 'dot', 'news', 'nft', 'russia', 'bitcoin', 'bnb', 'near', 'solana', 'binance'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
243,1469174638571765761,2022-04-28 09:17:00+00:00,,en,"War in Ukraine: Ukrainians deported to Russia beaten and also maltreated
#RUSSIA #RUSSIAUKRAINEWAR #THEWORLDSTIMES #UKRAINE
https://t.co/JeHz71DT2a","{'RUSSIAUKRAINEWAR', 'RUSSIA', 'UKRAINE', 'THEWORLDSTIMES'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
244,14192329,2022-04-28 09:16:59+00:00,,en,"RT @strategywoman: 8:33 am in #Kyiv 

The siren woke me up. I have a city app &amp; it’s crying every time the air alert is. Ok. I don’t need a…",{'Kyiv'},"{'retweet_count': 82, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
245,1214284580,2022-04-28 09:16:58+00:00,,en,RT @OnlineMagazin: 🧐👆#Romania: A column of Romanian troops moves towards #Moldova-Ukraine border. Apparently the first alarm group due to d…,{'Moldova-Ukraine'},"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
246,1445056647542542351,2022-04-28 09:16:58+00:00,,en,"Get  best photoshop editing service now
click the link below.
https://t.co/W4igkjU0QG

#MCIRMA #LIVVIL #EdBallsDay 
#VenmoItForward #Cheese_in_the_Trap #Survivor #Wordle313 #MakeTheirDay  #AEWDynamite #YomHashoah #DeFi #Russia #Ukraine #China https://t.co/6wj3UjBhcY","{'China', 'DeFi', 'Wordle313', 'Cheese_in_the_Trap', 'Survivor', 'MakeTheirDay', 'AEWDynamite', 'EdBallsDay', 'MCIRMA', 'VenmoItForward', 'YomHashoah', 'Russia', 'LIVVIL', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
247,1859752526,2022-04-28 09:16:58+00:00,,ru,"RT @Za_nashihVZ: 16 тысяч наемников из ближнего востока уже готовы к отправке на Украину, чтобы выступить на стороне России.
#putin #russia…","{'russia…', 'putin'}","{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
248,1950921961,2022-04-28 09:16:57+00:00,,ja,"ドルでお小遣い入ったのでUSD→JPY　為替レート123円の時に交換してしまった。あと少し待てば2円お得だった。
タイミング難
#Nらじ #マイあさ #news #NHKきょうのニュース","{'マイあさ', 'Nらじ', 'news', 'NHKきょうのニュース'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
249,330245226,2022-04-28 09:16:56+00:00,,it,"RT @radio3mondo: Il podcast della rassegna stampa internazionale con @dlfabbri su @Radio3tweet 
#Ucraina️ #Russia #gas #energia #Germania #…","{'Germania', 'energia', 'Russia', '…', 'gas', 'Ucraina️'}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
250,715005444935196673,2022-04-28 09:16:56+00:00,,en,"InternationalConference on #IHLnFutureWarfare. Org by ILS LawCollege Pune. Spoke for setting the theme, in opening discussion. Called for prosecution of #Putin for #warcrimes in #UkraineWar. Link with probe by prosecutor. Meet still in progress
Video link: https://t.co/BITHZCVjhI","{'warcrimes', 'IHLnFutureWarfare.', 'Putin', 'UkraineWar.'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
251,574681599,2022-04-28 09:16:56+00:00,,und,"🇺🇦 #Ukraine ✝️
#Donbass 
#Putin #WarCrimes https://t.co/yucHDQV3sO","{'WarCrimes', 'Donbass', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
