ID,Username,Time,Geo,Language,Text,Hashtags,Public_metrics
366,1508004051069325317,2022-04-28 08:44:07+00:00,,und,"https://t.co/N3soFoWn8X
@olegtinkov
@Reuters
@JackMa
@BillGates
@MORGENSHTERH
@finkd
@CoinDesk
@NATO
@ru_varicx
#nuclearwar #PENTAGON #kremlin #kharkiv #dnipro #Zaporizhzhya #Mykolaiv #odesa #Kyiv https://t.co/vlvSTSOvrG","{'Mykolaiv', 'PENTAGON', 'odesa', 'Kyiv', 'kremlin', 'kharkiv', 'nuclearwar', 'Zaporizhzhya', 'dnipro'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
367,1420660507,2022-04-28 08:44:06+00:00,,en,Samsung 2am running advert is 'not representing the truth' for women https://t.co/Bh5a1gaVD1 #NEWS https://t.co/BR5KllJsIb,{'NEWS'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
368,411419084,2022-04-28 08:44:06+00:00,,en,"RT @NewPreparedness: #Fresh #survival #cooking #news and #ethics for #preppers by RoseRed Homestead -- That ""Woman with a Gadget"" | #Retwee…","{'Fresh', 'cooking', 'survival', 'ethics', 'news', 'preppers', 'Retwee…'}","{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
369,1354047563280707586,2022-04-28 08:44:06+00:00,,en,"RT @NewPreparedness: #Fresh #survival #cooking #news and #ethics for #preppers by RoseRed Homestead -- That ""Woman with a Gadget"" | #Retwee…","{'Fresh', 'cooking', 'survival', 'ethics', 'news', 'preppers', 'Retwee…'}","{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
370,915964051385135104,2022-04-28 08:44:05+00:00,,en,US offers $10 million reward for information about Russian military hackers implicated in NotPetya attack https://t.co/Vdn4A6genh #news #cybersecurity #infosec https://t.co/w4eFU5W7Is,"{'cybersecurity', 'infosec', 'news'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
371,714943026301415428,2022-04-28 08:44:05+00:00,,en,"RT @TsFa30428176: With #sanctions, z #US &amp; #EU are losing their balance in #Africa &amp; #Asia. While #China #India &amp; #Russia increase their pa…","{'Africa', 'China', 'India', 'Asia.', 'sanctions,', 'Russia', 'EU', 'US'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
372,1492661690453868552,2022-04-28 08:44:04+00:00,,en,RT @UATV_en: Kremlin hackers conducted 240 #cyber operations against #Ukraine during 2 months of war. #Russia's military attacks on Ukraine…,"{'cyber', ""Russia's"", 'Ukraine'}","{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
373,1474327603766984704,2022-04-28 08:44:04+00:00,,en,"RT @veubv4u6m4656i: Two #German tourists stabbed to death on Egyptian beach!

#Lviv
#Ukraine #Russia  
https://t.co/ilju2jnaae","{'Lviv', 'Russia', 'German', 'Ukraine'}","{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
374,108944404,2022-04-28 08:44:04+00:00,,und,#Kriegstreiber #Ukraine #NATO #Selenskyj #Baerbock #Gruene #GrueneKriegstreiber #StopWar #Biden https://t.co/uZFiek9yp8,"{'Selenskyj', 'GrueneKriegstreiber', 'Biden', 'NATO', 'StopWar', 'Gruene', 'Baerbock', 'Kriegstreiber', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
375,1441576083640360968,2022-04-28 08:44:04+00:00,,en,"RT @NewPreparedness: #Fresh #survival #cooking #news and #ethics for #preppers by RoseRed Homestead -- That ""Woman with a Gadget"" | #Retwee…","{'Fresh', 'cooking', 'survival', 'ethics', 'news', 'preppers', 'Retwee…'}","{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
376,4827510405,2022-04-28 08:44:04+00:00,,it,"RT @lvoir: Mettiamo che domani la #Russia chiuda il rubinetto del gas all'Italia, immaginate un po'....
Scenario apocalittico 
(Claudia Sab…",{'Russia'},"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
377,1139315231950299136,2022-04-28 08:44:03+00:00,,en,#Ukraine jobs for #Ukranians facing the aggression of #Putin &amp; #Russia for NO reason! #StandWithUkraine #UkraineWillWin https://t.co/0aFxQ84S3u,"{'UkraineWillWin', 'StandWithUkraine', 'Russia', 'Ukranians', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
378,1112271652870598657,2022-04-28 08:44:03+00:00,,ru,"RT @RufatAbas: Ответ Армана Шураева из Казахстана пропагандону Кеосаяну 

#Kazakhstan #Ukraine #Azerbaijan #Russia https://t.co/DONVhe1IDM","{'Kazakhstan', 'Azerbaijan', 'Russia', 'Ukraine'}","{'retweet_count': 1374, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
379,715492170392846336,2022-04-28 08:44:03+00:00,,en,"RT @NewPreparedness: #Fresh #survival #cooking #news and #ethics for #preppers by RoseRed Homestead -- That ""Woman with a Gadget"" | #Retwee…","{'Fresh', 'cooking', 'survival', 'ethics', 'news', 'preppers', 'Retwee…'}","{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
380,1437728609909706753,2022-04-28 08:44:01+00:00,,en,"RT @bamitav: #Russia Is Being #Hacked at an Unprecedented Scale!

https://t.co/9pd0tRw8vR

#cyberwar #cybercrime #cyber #hacker #privacy #A…","{'A…', 'Hacked', 'cyberwar', 'privacy', 'cyber', 'Russia', 'hacker', 'cybercrime'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
381,1343970298392174592,2022-04-28 08:44:01+00:00,,es,🗞️ SETROI #NEWS #ULTIMAHORA Valladolid y Palencia se ponen en danza para celebrar su Día Internacional. https://t.co/XGO5WpsnDv Valladolid y Palencia son dos de las capitales castellano y leonesas que se volcarán con su programación cultural de fin de semana en en la celebración,"{'NEWS', 'ULTIMAHORA'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
382,1421596186922860548,2022-04-28 08:44:01+00:00,,und,😂🤣😅👉🤡🇷🇺🐷💀Brainless russian army! Безмозглые кацапские асвабадители. #Ukraine #USA #Europe #Putin #Russia #Russian #Russianculture #RussianWarCrimes #RussianUkrainianWar #RussiaUkraineCrisis #rt #ntv #tass #channelone_rus https://t.co/DltfNXuB7B,"{'rt', 'Russian', 'RussiaUkraineCrisis', 'ntv', 'tass', 'USA', 'Russianculture', 'RussianUkrainianWar', 'RussianWarCrimes', 'channelone_rus', 'Russia', 'Europe', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
383,1354047563280707586,2022-04-28 08:44:01+00:00,,en,"RT @bamitav: #Russia Is Being #Hacked at an Unprecedented Scale!

https://t.co/9pd0tRw8vR

#cyberwar #cybercrime #cyber #hacker #privacy #A…","{'A…', 'Hacked', 'cyberwar', 'privacy', 'cyber', 'Russia', 'hacker', 'cybercrime'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
384,852963955,2022-04-28 08:44:01+00:00,,en,RT @KyivPost: The local government in #Russia’s third-largest Siberian city of Krasnoyarsk passed a resolution on April 27 to expropriate g…,{'Russia’s'},"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
385,1498338400818307074,2022-04-28 08:44:01+00:00,,en,"RT @IntelRogue: Ukrainian forces dropping an explosive device from a drone onto the Russian military in the Kharkiv region.
#Russia #Ukrain…","{'Russia', 'Ukrain…'}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
386,1199768132832776193,2022-04-28 08:44:01+00:00,,en,"RT @kk131066: https://t.co/vT7a1iH9XQ

When we care about others, we don't
- ignore the obvious risk to their lives (unity with #GQP)
- agg…",{'GQP)'},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
387,1286379510,2022-04-28 08:44:01+00:00,,en,"RT @bctallis: It's not enough for #Russia to lose its aggressive war. 
▶️#Ukraine must win. 
It's not enough to win a military victory 
🇺🇦n…",{'Russia'},"{'retweet_count': 406, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
388,1489215831640846342,2022-04-28 08:44:00+00:00,,en,"#Fresh #survival #cooking #news and #ethics for #preppers by RoseRed Homestead -- That ""Woman with a Gadget"" | #Retweet #AI #rtitbot #code '@BlazedRTs '@RexRTs '@sme_rt #OpenSource #php #react #python #nodejs #flutter #webdev #coding | #Follow '@NewPrepa… https://t.co/fTzNIk87ku","{'Retweet', 'webdev', 'ethics', 'python', 'rtitbot', 'nodejs', 'code', 'react', 'Follow', 'OpenSource', 'php', 'news', 'AI', 'Fresh', 'flutter', 'coding', 'cooking', 'survival', 'preppers'}","{'retweet_count': 8, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}"
389,3610087180,2022-04-28 08:44:00+00:00,,en,"RT @JFC_Naples: Poland 🇵🇱 is part of new #NATO battlegroups.

These Polish soldiers are deployed to Romania 🇷🇴 as part of the NATO Response…",{'NATO'},"{'retweet_count': 48, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
390,1433274212211302404,2022-04-28 08:44:00+00:00,,en,RT @dpatrikarakos: “Our greatest ally in this war is #Russia corruption &amp; the nature of its army. The soldier in the field briefs his offic…,{'Russia'},"{'retweet_count': 665, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
391,183688400,2022-04-28 08:44:00+00:00,,en,"Forecast map for early today.   Get  Maps and Radars at  https://t.co/HNLPnb8GMF             
#wx #weather  #storm  #flood #rain #Forecast#local #flooding #traffic #storm  #heat #cooler #news #windy #radar #Thurs  #weekday #t-storms weather outlook https://t.co/llHWK2nv8L","{'traffic', 'Forecast#local', 'cooler', 'flood', 'windy', 'rain', 'flooding', 'heat', 'radar', 'news', 'Thurs', 't-storms', 'weather', 'wx', 'weekday', 'storm'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
392,433667365,2022-04-28 08:44:00+00:00,,el,"📚 Αύξηση 5% το 2021 και νέο ρεκόρ εσόδων για την εκδοτική βιομηχανία της χώρας
#diavazo #books #news
--------------------
📘 Διαβάστε όλη την είδηση ⬇️
https://t.co/pX5EvRUrRL","{'books', 'news', 'diavazo'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
393,2870061126,2022-04-28 08:43:58+00:00,,en,"RT @GicAriana: #Canada's House of Commons vote unanimously to recognize Russian aggression in #Ukraine as 'genocide'.

The motion said #Rus…","{""Canada's"", 'Rus…', 'Ukraine'}","{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
394,550373240,2022-04-28 08:43:57+00:00,,en,"RT @FT_SriLanka: EU hands over SL’s first-ever GI certificate for Ceylon Cinnamon

#DailyFT #SL #LK #SriLanka #News #LKA

https://t.co/ERds…","{'News', 'SL', 'SriLanka', 'DailyFT', 'LK', 'LKA'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
395,1430559790430789642,2022-04-28 08:43:57+00:00,,und,#news #BreakingNews #nk https://t.co/KATI3d4EEm,"{'nk', 'BreakingNews', 'news'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
396,1141617278456254464,2022-04-28 08:43:56+00:00,,en,"India’s fastest-growing news network iTV Network officially launched the first edition of its latest publication, ‘The Business Guardian’...
Read More At:- https://t.co/E4KIdYZTR2
@itvnetworkin @KartikeyaSharma #business #india #network #Newspaper #IBwnews #Afternoonnews #news","{'india', 'network', 'Afternoonnews', 'IBwnews', 'Newspaper', 'news', 'business'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
397,91608548,2022-04-28 08:43:56+00:00,,en,"#Russia Is Being #Hacked at an Unprecedented Scale!

https://t.co/9pd0tRw8vR

#cyberwar #cybercrime #cyber #hacker #privacy #APT #bot #CISO #SRE #100DaysOfCode #CodeNewbies #Developers #bugbounty #CyberAttack #cybersecurity #Security #infosec #OpenSource #Python #javascript #DDoS","{'CyberAttack', 'Hacked', 'cyber', 'Russia', 'DDoS', 'cybersecurity', '100DaysOfCode', 'Security', 'hacker', 'infosec', 'javascript', 'Developers', 'CodeNewbies', 'SRE', 'cybercrime', 'bot', 'OpenSource', 'cyberwar', 'Python', 'CISO', 'privacy', 'APT', 'bugbounty'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
398,116219246,2022-04-28 08:43:56+00:00,,it,RT @fdragoni: Tutti i bonifici sono fatti in euro o in dollari. Ma verso Mosca. Non verso Lussemburgo. Quando la valuta arriva in #Russia v…,{'Russia'},"{'retweet_count': 56, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
399,887588097168486400,2022-04-28 08:43:55+00:00,,de,"Ich mag die Rhetorik nicht. Aber wenn Er damit droht ist es doch in der Welt.
Für diesen Fall sind blitzschnelle Antworten angesagt!

#NATO https://t.co/crPrIIzhDm",{'NATO'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
400,1066275282653536256,2022-04-28 08:43:55+00:00,,en,"RT @markito0171: Some pro #Russia'n separatists captured by #Ukraine forces in #Donbass 
one of them with interesting T-Shirt of
President…","{""Russia'n"", 'Donbass', 'Ukraine'}","{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
401,1512390351562022917,2022-04-28 08:43:51+00:00,,en,"RT @mv3699999: #Russia
#Ukraine

Blitzkrieg
Perfect planning
Flawless execution
Vs
Moles
Traitors
Saboteurs
Backstabbers
Double agents
Sold…","{'Russia', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
402,1139315231950299136,2022-04-28 08:43:50+00:00,,en,#Ukraine jobs for #Ukranians facing the aggression of #Putin &amp; #Russia for NO reason! #StandWithUkraine #UkraineWillWin https://t.co/NpPeB3ws6a,"{'UkraineWillWin', 'StandWithUkraine', 'Russia', 'Ukranians', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
403,3433934651,2022-04-28 08:43:49+00:00,,en,RT @lesiavasylenko: All you need to know about@#Russia and #Ukraine https://t.co/cBkc5FRViI,{'Ukraine'},"{'retweet_count': 2088, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
404,1452326380637728768,2022-04-28 08:43:48+00:00,,en,"What period in World or US history best reflects the current state of World and US political environment. My choice would have to be Germany/Japan circa 1933-39, and US circa 1857-59. #Ukraine #Russia #Putin #UkraineRussiaWar #RussiaUkraineWar #PutinWarCrimes #Trump #MAGA #GOP https://t.co/n9o7VpfhM8","{'GOP', 'MAGA', 'Russia', 'Trump', 'UkraineRussiaWar', 'PutinWarCrimes', 'RussiaUkraineWar', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
405,1021238224075685895,2022-04-28 08:43:48+00:00,,ko,"RT @NAMOOACTORS2004: [#NEWS] 박지현X임성재X박세현 연기 시너지, '앵커' 속 미스터리를 더한 인물들 '주목'
▶ https://t.co/WG2X6TVepz

#박지현 #앵커 #PARKJIHYUN #Anchor https://t…","{'앵커', '박지현', 'PARKJIHYUN', 'Anchor'}","{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
406,117727760,2022-04-28 08:43:47+00:00,,el,Health Tips: η πρακτική που νικά την αϋπνία σε 5' https://t.co/CgU0yogdvU #news #media #SHOWBIZ #showtime #Gossip #life #lifestyle #HealthTips #HealthyLiving #wellness,"{'showtime', 'HealthTips', 'SHOWBIZ', 'life', 'news', 'HealthyLiving', 'lifestyle', 'Gossip', 'wellness', 'media'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
407,2397869504,2022-04-28 08:43:46+00:00,,en,RT @igorsushko: #RUSSIA: Extremely important for the people in the West to understand. We in the West regurgitate Kremlin propaganda withou…,{'RUSSIA:'},"{'retweet_count': 70, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
408,315323280,2022-04-28 08:43:46+00:00,,ru,"#news Беларусь и Россия строят Союзное государство, способное привлечь другие страны

https://t.co/xBfiZ5XC63 https://t.co/bHiPhT9uKx",{'news'},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
409,1457672627032571909,2022-04-28 08:43:45+00:00,,en,"RT @Fisa_end_ccp: #MilesGuo 2022-04-17

#Russia is now targeting Western Reinforcement, which is exactly what the west want, They want Russ…","{'MilesGuo', 'Russia'}","{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
410,1434136127984873472,2022-04-28 08:43:45+00:00,,en,"RT @YaredTewelde4: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #540DaysOfTigrayGenocide, remain forgo…","{'540DaysOfTigrayGenocide,', 'UkraineWar,', 'Tigray,'}","{'retweet_count': 73, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
411,1139315231950299136,2022-04-28 08:43:45+00:00,,en,#Ukraine jobs for #Ukranians facing the aggression of #Putin &amp; #Russia for NO reason! #StandWithUkraine #UkraineWillWin https://t.co/gcRZFKia7Q,"{'UkraineWillWin', 'StandWithUkraine', 'Russia', 'Ukranians', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
412,46870023,2022-04-28 08:43:43+00:00,,en,RT @jakluge: Impressive tool that shows why an EU #oil embargo on #Russia would be very effective: It is virtually impossible to redirect a…,"{'oil', 'Russia'}","{'retweet_count': 68, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
413,1498190153726185474,2022-04-28 08:43:43+00:00,,en,"RT @nexta_tv: ""The #Bosporus Strait remains closed to all non-#Turkish warships, rendering #Russia unable to replace its lost cruiser #Mosk…","{'Mosk…', 'Bosporus', 'Russia'}","{'retweet_count': 100, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
414,1379367732383154177,2022-04-28 08:43:42+00:00,,en,"Will Elon Musk follow the old adage that media freedom is only for those who own the media? - The Madras Tribune 
#MadrasTribune #News #BreakingNews
https://t.co/wxigy8ksMn","{'BreakingNews', 'MadrasTribune', 'News'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
415,926348508256505856,2022-04-28 08:43:41+00:00,,de,RT @WildpferdZ: Agiert die #Tagesschau in einem Paralleluniversum ? Andes kann man diese eiskalt und zynisch formulierte #News zu unseren f…,"{'Tagesschau', 'News'}","{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
416,1092007673938219009,2022-04-28 08:43:41+00:00,,en,RT @lesiavasylenko: All you need to know about@#Russia and #Ukraine https://t.co/cBkc5FRViI,{'Ukraine'},"{'retweet_count': 2088, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
417,759171848433233920,2022-04-28 08:43:41+00:00,,tr,"RT @DDGrubu: Ukrayna'ya 0.5 milyar dolar silah yardımı; Rusya'ya 9 milyar dolar gaz parası... tavşana ""kaç"" tazıya ""tut""...

#Ukrayna #Ukra…","{'Ukra…', 'Ukrayna'}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
418,1196504849002770433,2022-04-28 08:43:40+00:00,,it,"RT @antonio_bordin: Con il Consiglio di Guerra di #Ramstein, la #Nato getta la maschera: dopo anni di guerra clandestina alla #Russia, ora…","{'Russia,', 'Ramstein,', 'Nato'}","{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
419,768115220527153152,2022-04-28 08:43:40+00:00,,en,RT @lesiavasylenko: All you need to know about@#Russia and #Ukraine https://t.co/cBkc5FRViI,{'Ukraine'},"{'retweet_count': 2088, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
420,1512390351562022917,2022-04-28 08:43:39+00:00,,en,"RT @mv3699999: @Telegraph #Russia
#Ukraine

Blitzkrieg
Perfect planning
Flawless execution
Vs
Moles
Traitors
Saboteurs
Backstabbers
Double…","{'Russia', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
421,273198097,2022-04-28 08:43:39+00:00,,en,"RT @JFC_Naples: Training together means #NATO forces are ready to fight together, if needed. 

@USArmy and @MApNRomania soldiers train on a…",{'NATO'},"{'retweet_count': 98, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
422,1139315231950299136,2022-04-28 08:43:39+00:00,,en,#Ukraine jobs for #Ukranians facing the aggression of #Putin &amp; #Russia for NO reason! #StandWithUkraine #UkraineWillWin https://t.co/PBXeCueYjW,"{'UkraineWillWin', 'StandWithUkraine', 'Russia', 'Ukranians', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
423,1471027662529257472,2022-04-28 08:43:38+00:00,,in,"Ini adalah serangan paling mematikan Israel sejauh ini.
.
#kuatbaca #kuatbacacom #media #politik #ekonomi #updates #update #israel #suriah #damaskus #perang #serangan #israel #pemerintahan #pertahanan #keadilan #kemanusiaan #war #gempuran #perangluarnegeri #konflik https://t.co/vwk7fhsiNg","{'pemerintahan', 'israel', 'serangan', 'war', 'updates', 'perang', 'kuatbacacom', 'suriah', 'ekonomi', 'update', 'kemanusiaan', 'pertahanan', 'gempuran', 'media', 'kuatbaca', 'politik', 'konflik', 'damaskus', 'perangluarnegeri', 'keadilan'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
424,1501784073119109120,2022-04-28 08:43:36+00:00,,en,"Ukrainian Air Force asks for modern air defense systems, fighter jets #Ukraine #Russia 

https://t.co/btQpL8M9gW","{'Russia', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
425,1321053699813347328,2022-04-28 08:43:36+00:00,,en,RT @InstantReporter: Australian Bushmaster vehicles are already being used in #Ukraine. #Russia https://t.co/seUNSUbkOF,"{'Russia', 'Ukraine.'}","{'retweet_count': 1047, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
426,22611041,2022-04-28 08:43:34+00:00,,it,"#Guerra #Gergiev 
Must read. È lungo ma vale davvero la pena, mettetevi comodi.
Poi ci sono quelli che sponsorizzano la grande madre #Russia gratuitamente ma è un altra storia, e anche altre teste, obiettivamente. Testine, diciamo.
#PutinIsaWarCriminal 
👇 https://t.co/uECjdFqbEA","{'Russia', 'Guerra', 'PutinIsaWarCriminal', 'Gergiev'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
427,1139315231950299136,2022-04-28 08:43:33+00:00,,en,#Ukraine jobs for #Ukranians facing the aggression of #Putin &amp; #Russia for NO reason! #StandWithUkraine #UkraineWillWin https://t.co/E5sPPLlAx3,"{'UkraineWillWin', 'StandWithUkraine', 'Russia', 'Ukranians', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
428,1498655065296486400,2022-04-28 08:43:33+00:00,,en,"#GeneralStaff of the Armed Forces:
- Avdiivka direction: they are shelling the positions of the #UkraineArmedForces and want to capture Marinka and Ocheretinne

#ua #UkraineRussiaWar #Ukraine #UkrainianArmy","{'ua', 'GeneralStaff', 'UkraineRussiaWar', 'UkrainianArmy', 'UkraineArmedForces', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
429,95790678,2022-04-28 08:43:33+00:00,,en,"RT @NATOpress: SG @jensstoltenberg says it's their decision, but if they decide to apply, #Finland &amp; #Sweden will be welcomed w open arms t…","{'Sweden', 'Finland'}","{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
430,26512253,2022-04-28 08:43:33+00:00,,en,The latest The Twistol Daily! https://t.co/CbVhiKv1DV Thanks to @TomMcTague @spf13 #ukraine #ukrainewar,"{'ukrainewar', 'ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
431,720969363445166084,2022-04-28 08:43:32+00:00,,en,"RT @davidalapatt: Zelenskiy visited children who lost their parents during the fighting in Mariupol
#Ukraine #Russia #Russians #RussianWarC…","{'Russians', 'RussianWarC…', 'Russia', 'Ukraine'}","{'retweet_count': 70, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
432,993761858879442945,2022-04-28 08:43:31+00:00,,en,"RT @kiraincongress: The suspension of gas supply for #Bulgaria and #Poland proves the point that #Russia is using energy as a weapon.

For…","{'Poland', 'Russia', 'Bulgaria'}","{'retweet_count': 235, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
433,2870061126,2022-04-28 08:43:28+00:00,,en,"RT @HannaLiubakova: #Russia is going to introduce its currency in the Kherson region in May. This was stated by the ""deputy chairman of the…",{'Russia'},"{'retweet_count': 69, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
434,1512390351562022917,2022-04-28 08:43:28+00:00,,en,"@Telegraph #Russia
#Ukraine

Blitzkrieg
Perfect planning
Flawless execution
Vs
Moles
Traitors
Saboteurs
Backstabbers
Double agents
Sold out scums
Incompetent idiots
Buffon bureaucrats
Failure of intelligence agencies

Debauch leaders romancing cronies, oligarchs, kleptocrats, honey traps https://t.co/mRIHqbMlRk","{'Russia', 'Ukraine'}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
435,1139315231950299136,2022-04-28 08:43:27+00:00,,en,#Ukraine jobs for #Ukranians facing the aggression of #Putin &amp; #Russia for NO reason! #StandWithUkraine #UkraineWillWin https://t.co/CYYWxAnWFv,"{'UkraineWillWin', 'StandWithUkraine', 'Russia', 'Ukranians', 'Putin', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
436,1023473434443968512,2022-04-28 08:43:27+00:00,,en,"RT @CAG_LKYSPP: How will #Japan react to #Russia’s threat of “retaliatory measures” over its joint naval exercises with the #US?
 
Drew Tho…","{'Russia’s', 'Japan', 'US?'}","{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
437,1462082319481806856,2022-04-28 08:43:27+00:00,,en,RT @UAWeapons: #Ukraine: Three Russian T-72B variants were destroyed by the Ukrainian forces somewhere in the vicinity of of Staromaiors'ke…,{'Ukraine:'},"{'retweet_count': 222, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
438,1334654385863811072,2022-04-28 08:43:26+00:00,,en,"Ukrainian Air Force asks for modern air defense systems, fighter jets #Ukraine #Russia 

https://t.co/QVMNoqtJNb","{'Russia', 'Ukraine'}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
439,1504099177344770055,2022-04-28 08:43:24+00:00,,de,RT @WildpferdZ: Agiert die #Tagesschau in einem Paralleluniversum ? Andes kann man diese eiskalt und zynisch formulierte #News zu unseren f…,"{'Tagesschau', 'News'}","{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
440,1066275282653536256,2022-04-28 08:43:24+00:00,,en,"RT @markito0171: #Russia'n FSVNG SOF from Rosgvardia with armored truck (with loopholes) somewhere in rural #Kharkiv 
east #Ukraine https:/…","{""Russia'n"", 'Kharkiv', 'Ukraine'}","{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
